Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,36.5,-0.99,-0.02641,62233.0,United States,,374,Industrials,Industrial Specialties,78.53,1.0,$ 174.69,138.19,3.786027397260274
AN,AutoNation Inc. Common Stock,149.8,5.38,0.03725,6240763423.0,United States,,432547,Consumer Discretionary,Other Specialty Stores,78.93,3.0,$ 715.63,565.8299999999999,3.777236315086782
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,13.41,0.04,0.00299,64084905017.0,Brazil,,19581682,Basic Materials,Metal Mining,78.89,1.0,$ 63.91,50.5,3.7658463832960476
FSI,Flexible Solutions International Inc. Common Stock (CDA),2.03,0.01,0.00495,25244130.0,Canada,2002.0,7039,Consumer Discretionary,Recreational Games/Products/Toys,79.34,2.5,$ 9.63,7.600000000000001,3.743842364532021
TNP,Tsakos Energy Navigation Ltd Common Shares,23.77,-0.01,-0.00042,701452700.0,Greece,2002.0,197008,Consumer Discretionary,Marine Transportation,78.6,1.0,$ 112.11,88.34,3.7164493058477075
STM,STMicroelectronics N.V. Common Stock,45.62,0.7,0.01558,41184416715.0,Switzerland,,2682065,Technology,Semiconductors,78.03,4.0,$ 214.72,169.1,3.7067075843928103
BGR,BlackRock Energy and Resources Trust,12.29,0.05,0.00408,1666354324.0,United States,2004.0,163849,Finance,Trusts Except Educational Religious and Charitable,78.23,0.0,$ 57.50,45.21,3.6786004882017904
COLL,Collegium Pharmaceutical Inc. Common Stock,36.71,0.14,0.00383,1173245286.0,United States,2015.0,512448,Health Care,Biotechnology: Pharmaceutical Preparations,78.42,0.0,$ 171.25,134.54,3.6649414328520837
HHS,Harte-Hanks Inc. Common Stock,7.69,0.01,0.0013,55493455.0,United States,,4912,Consumer Discretionary,Advertising,78.52,1.0,$ 35.43,27.74,3.6072821846553964
CAR,Avis Budget Group Inc. Common Stock,108.04,0.11,0.00102,3832475370.0,United States,,1273596,Consumer Discretionary,Rental/Leasing Companies,77.61,2.5,$ 496.82,388.78,3.5984820436875227
ACI,Albertsons Companies Inc. Class A Common Stock,20.28,-0.22,-0.01073,11682088482.0,United States,2020.0,7292910,Consumer Staples,Food Chains,78.24,1.0,$ 92.81,72.53,3.576429980276134
PLBC,Plumas Bancorp,34.84,0.88,0.02591,204518569.0,United States,,5302,Finance,Finance Companies,78.13,5.0,$ 156.56,121.72,3.493685419058553
OSBC,Old Second Bancorp Inc. Common Stock,13.43,0.15,0.0113,600293025.0,United States,,138961,Finance,Major Banks,77.81,1.0,$ 60.31,46.88,3.4906924795234553
ADX,Adams Diversified Equity Fund Inc.,19.09,0.04,0.0021,0.0,United States,,118783,Finance,Investment Managers,77.62,0.0,$ 85.65,66.56,3.486642221058146
CIVB,Civista Bancshares Inc. Common Stock,15.02,0.18,0.01213,235753875.0,United States,,21189,Finance,Major Banks,77.64,1.0,$ 67.25,52.230000000000004,3.4773635153129163
CIVI,Civitas Resources Inc. Common Stock,68.68,1.17,0.01733,6440387812.0,United States,2017.0,1721983,Energy,Oil & Gas Production,76.91,0.0,$ 307.38,238.7,3.4755387303436223
CQP,Cheniere Energy Partners LP Common Units,48.62,-0.72,-0.01459,23533982160.0,United States,2007.0,242252,Utilities,Oil/Gas Transmission,77.6,1.0,$ 217.50,168.88,3.4734677087618264
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock,8.48,-0.02,-0.00235,0.0,,2017.0,29468,Finance,Finance/Investors Services,77.47,0.0,$ 37.81,29.330000000000002,3.4587264150943398
BFH,Bread Financial Holdings Inc. Common Stock,38.28,0.84,0.02244,1891960175.0,United States,,771214,Consumer Discretionary,Business Services,77.56,1.0,$ 170.22,131.94,3.446708463949843
SSBK,Southern States Bancshares Inc. Common Stock,24.86,-0.34,-0.01349,219672034.0,United States,2021.0,6588,Finance,Commercial Banks,77.27,0.0,$ 109.69,84.83,3.412308930008045
BBW,Build-A-Bear Workshop Inc. Common Stock,23.94,0.03,0.00125,342478219.0,United States,2004.0,140402,Consumer Discretionary,Recreational Games/Products/Toys,77.33,1.0,$ 105.63,81.69,3.4122807017543857
FSBW,FS Bancorp Inc. Common Stock,33.37,0.72,0.02205,260216691.0,United States,2012.0,20924,Finance,Banks,77.9,4.5,$ 147.06,113.69,3.4069523524123464
UNTY,Unity Bancorp Inc. Common Stock,27.38,0.85,0.03204,275380155.0,United States,,12972,Finance,Major Banks,77.71,4.0,$ 120.00,92.62,3.3827611395178967
PHX,PHX Minerals Inc. Common Stock,3.07,0.03,0.00987,113591044.0,United States,2003.0,14852,Energy,Oil & Gas Production,77.23,1.0,$ 13.44,10.37,3.3778501628664492
MODV,ModivCare Inc. Common Stock,28.04,-0.57,-0.01992,398115874.0,United States,2003.0,431903,Consumer Discretionary,Transportation Services,76.8,1.0,$ 122.50,94.46000000000001,3.3687589158345226
MPC,Marathon Petroleum Corporation Common Stock,169.23,2.07,0.01238,64256170187.0,United States,,4548249,Energy,Integrated oil Companies,76.45,1.0,$ 735.63,566.4,3.3469243042013828
AEHL,Antelope Enterprise Holdings Limited Class A Ordinary Shares,1.5399,0.0599,0.04047,2770280.0,China,,16103,Industrials,Building Materials,76.98,1.0,$ 6.69,5.1501,3.344437950516267
LBBB,Lakeshore Acquisition II Corp. Ordinary Shares,5.3499,0.3299,0.06572,0.0,United States,2022.0,10729,Finance,Blank Checks,78.02,0.0,$ 23.20,17.850099999999998,3.3365296547599015
BY,Byline Bancorp Inc. Common Stock,20.84,0.23,0.01116,911056299.0,United States,2017.0,105604,Finance,Major Banks,76.96,0.0,$ 90.00,69.16,3.3186180422264875
GRNT,Granite Ridge Resources Inc. Common Stock,6.15,-0.07,-0.01125,817968352.0,United States,2022.0,656745,Finance,Blank Checks,76.48,0.0,$ 26.53,20.380000000000003,3.3138211382113822
CCAP,Crescent Capital BDC Inc. Common stock,16.76,0.13,0.00782,621151528.0,United States,,92330,Finance,Finance: Consumer Services,76.71,0.0,$ 71.88,55.11999999999999,3.288782816229116
ORGN,Origin Materials Inc. Common Stock,0.5936,0.0147,0.02539,85644137.0,United States,2020.0,2312270,Industrials,Major Chemicals,78.74,0.0,$ 2.54,1.9464000000000001,3.278975741239892
AMN,AMN Healthcare Services Inc,56.27,0.4,0.00716,2131988090.0,United States,,997129,Consumer Discretionary,Professional Services,76.4,5.0,$ 240.31,184.04,3.2706593211302644
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,8.01,0.03,0.00376,877878266.0,United States,2005.0,216196,Finance,Investment Bankers/Brokers/Service,76.19,0.0,$ 33.94,25.93,3.237203495630462
BMY,Bristol-Myers Squibb Company Common Stock,50.75,-0.17,-0.00334,102626315608.0,United States,,14654802,Health Care,Biotechnology: Pharmaceutical Preparations,76.4,4.5,$ 214.79,164.04,3.2323152709359606
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,34.13,0.02,0.00059,1030043400.0,Greece,2007.0,149666,Consumer Discretionary,Marine Transportation,76.13,1.0,$ 143.92,109.78999999999999,3.216818048637562
JD,JD.com Inc. American Depositary Shares,22.62,-0.19,-0.00833,35547521410.0,China,2014.0,14631349,Consumer Discretionary,Other Specialty Stores,75.89,1.0,$ 95.31,72.69,3.2135278514588856
ACGL,Arch Capital Group Ltd. Common Stock,87.59,-0.69,-0.00782,32771904922.0,Bermuda,,3308531,Finance,Property-Casualty Insurers,76.3,3.0,$ 368.44,280.85,3.206416257563649
SQM,Sociedad Quimica y Minera S.A. Common Stock,49.72,3.7,0.0804,14201944032.0,Chile,1993.0,3304346,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),75.34,1.0,$ 208.53,158.81,3.194086886564763
NBN,Northeast Bank Common Stock,53.39,0.8,0.01521,482727500.0,United States,,22244,Finance,Major Banks,76.32,3.5,$ 223.75,170.36,3.1908597115564716
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,13.48,0.05,0.00372,395926445.0,United States,2005.0,81415,Finance,Investment Managers,75.95,0.0,$ 56.47,42.989999999999995,3.189169139465875
FINW,FinWise Bancorp Common Stock,9.83,1.06,0.12087,122811744.0,United States,2021.0,23990,Finance,Commercial Banks,77.19,0.0,$ 40.91,31.08,3.1617497456765005
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),33.99,0.87,0.02627,8248899689.0,South Korea,,52180,Finance,Commercial Banks,75.93,0.0,$ 141.11,107.12,3.1515151515151514
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,18.01,0.14,0.00783,0.0,United States,2004.0,53862,Finance,Finance/Investors Services,75.64,0.0,$ 74.68,56.67,3.14658523042754
TEX,Terex Corporation Common Stock,57.35,0.71,0.01254,3842450000.0,United States,,677336,Industrials,Construction/Ag Equipment/Trucks,76.07,1.0,$ 236.88,179.53,3.1304272013949435
PFBC,Preferred Bank Common Stock,71.85,1.09,0.0154,1031529614.0,United States,,100667,Finance,Major Banks,75.58,4.5,$ 296.36,224.51000000000002,3.1247042449547675
PHT,Pioneer High Income Fund Inc.,7.43,0.05,0.00678,0.0,United States,,90794,Finance,Investment Managers,75.64,0.0,$ 30.63,23.2,3.1224764468371466
MBIN,Merchants Bancorp Common Stock,42.86,1.38,0.03327,1853275486.0,United States,2017.0,118460,Finance,Major Banks,75.86,0.0,$ 176.25,133.39,3.1122258516098924
PHD,Pioneer Floating Rate Fund Inc.,9.69,0.02,0.00207,0.0,United States,2004.0,55446,Finance,Investment Managers,75.51,0.0,$ 39.69,30,3.0959752321981426
FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each ADS representing 10 ordinary shares,9.89,0.99,0.11124,21005183.0,,2017.0,477,Real Estate,Other Consumer Services,75.51,0.0,$ 40.39,30.5,3.0839231547017185
ORRF,Orrstown Financial Services Inc Common Stock,26.95,0.5,0.0189,286049213.0,United States,,31667,Finance,Major Banks,75.87,2.5,$ 109.69,82.74,3.07012987012987
AX,Axos Financial Inc. Common Stock,52.12,0.43,0.00832,2965555501.0,United States,2018.0,496870,Finance,Savings Institutions,76.11,4.5,$ 211.88,159.76,3.0652340752110514
DSWL,Deswell Industries Inc. Common Shares,2.24,0.04,0.01818,35694935.0,Macau,1995.0,1473,Industrials,Plastic Products,76.07,1.0,$ 9.07,6.83,3.049107142857143
HZO,MarineMax Inc.  (FL) Common Stock,33.2,0.66,0.02028,740346322.0,United States,1998.0,182562,Consumer Discretionary,Auto & Home Supply Stores,75.29,5.0,$ 134.38,101.17999999999999,3.0475903614457827
CUBI,Customers Bancorp Inc Common Stock,54.31,1.08,0.02029,1706091407.0,United States,,373727,Finance,Major Banks,75.04,5.0,$ 218.58,164.27,3.0246731725280798
ERF,Enerplus Corporation Common Stock,17.73,0.06,0.0034,3603806396.0,Canada,,3851592,Energy,Oil & Gas Production,75.05,1.0,$ 71.23,53.5,3.0174844895657076
PFIE,Profire Energy Inc. Common Stock,1.48,0.03,0.02069,70430169.0,United States,,52513,Energy,Oil & Gas Production,75.08,1.0,$ 5.94,4.460000000000001,3.013513513513514
INMD,InMode Ltd. Ordinary Shares,22.0,0.32,0.01476,1847614164.0,Israel,2019.0,1245581,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,73.95,0.0,$ 88.09,66.09,3.0040909090909094
MHO,M/I Homes Inc. Common Stock,126.99,4.84,0.03962,3531198104.0,United States,1993.0,308291,Consumer Discretionary,Homebuilding,74.15,4.5,$ 507.50,380.51,2.996377667532877
ARHS,Arhaus Inc. Class A Common Stock,13.22,0.02,0.00152,1854540017.0,United States,2021.0,508815,Consumer Discretionary,Other Specialty Stores,74.89,0.0,$ 52.81,39.59,2.9947049924357034
KLXE,KLX Energy Services Holdings Inc. Common Stock,8.12,0.05,0.0062,133228348.0,United States,,194078,Energy,Oilfield Services/Equipment,74.44,0.0,$ 32.43,24.310000000000002,2.9938423645320205
OXLC,Oxford Lane Capital Corp. Common Stock,5.09,0.04,0.00792,883624000.0,United States,2011.0,2380209,Finance,Investment Managers,74.59,0.0,$ 20.31,15.219999999999999,2.9901768172888015
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,10.04,0.08,0.00803,0.0,United States,2010.0,28956,Finance,Finance/Investors Services,74.55,0.0,$ 39.81,29.770000000000003,2.9651394422310764
DAKT,Daktronics Inc. Common Stock,8.68,-0.12,-0.01364,400843841.0,United States,1994.0,1282490,Industrials,Office Equipment/Supplies/Services,74.46,1.0,$ 34.38,25.700000000000003,2.960829493087558
FUNC,First United Corporation Common Stock,22.1,0.3,0.01376,147765506.0,United States,,11715,Finance,Major Banks,75.25,1.0,$ 87.50,65.4,2.9592760180995477
MTH,Meritage Homes Corporation Common Stock,157.66,2.32,0.01493,5702466658.0,United States,,436459,Consumer Discretionary,Homebuilding,74.39,3.0,$ 623.13,465.47,2.9523658505645063
CCRN,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value,18.27,-0.43,-0.02299,634438119.0,United States,2001.0,627262,Consumer Discretionary,Professional Services,74.75,1.0,$ 72.19,53.92,2.9512862616310893
AMAL,Amalgamated Financial Corp. Common Stock (DE),23.08,-0.43,-0.01829,701484403.0,United States,2018.0,186104,Finance,Commercial Banks,74.49,0.0,$ 90.94,67.86,2.9402079722703642
BCS,Barclays PLC Common Stock,8.5,-0.13,-0.01506,32203427250.0,United Kingdom,,15294793,Finance,Commercial Banks,74.04,1.0,$ 33.36,24.86,2.9247058823529413
IMKTA,Ingles Markets Incorporated Class A Common Stock,77.01,1.14,0.01503,1462756896.0,United States,1987.0,94553,Consumer Staples,Food Chains,74.59,3.5,$ 300.31,223.3,2.899623425529152
ATLC,Atlanticus Holdings Corporation Common Stock,33.15,0.35,0.01067,483576852.0,United States,1995.0,22300,Finance,Finance: Consumer Services,74.31,1.0,$ 128.44,95.28999999999999,2.8745098039215686
CBNK,Capital Bancorp Inc. Common Stock,20.59,0.31,0.01529,286086087.0,United States,2018.0,16849,Finance,Major Banks,74.68,0.0,$ 79.69,59.099999999999994,2.8703254006799415
AWF,Alliancebernstein Global High Income Fund,10.42,0.03,0.00289,0.0,United States,1993.0,138116,Finance,Trusts Except Educational Religious and Charitable,73.95,0.0,$ 40.31,29.89,2.8685220729366603
FNCB,FNCB Bancorp Inc. Common Stock,5.86,0.27,0.0483,115928562.0,United States,,15033,Finance,Major Banks,74.4,3.0,$ 22.66,16.8,2.8668941979522184
BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest,29.6,-0.03,-0.00101,0.0,,2021.0,1017634,Finance,Trusts Except Educational Religious and Charitable,74.08,0.0,$ 114.06,84.46000000000001,2.8533783783783786
LAD,Lithia Motors Inc. Common Stock,299.06,8.57,0.0295,8233401720.0,United States,,158410,Consumer Discretionary,Other Specialty Stores,73.97,5.0,"$ 1,151.25",852.19,2.84956196081054
HY,Hyster-Yale Materials Handling Inc. Class A Common Stock,58.88,0.55,0.00943,1011889894.0,United States,,180107,Industrials,Construction/Ag Equipment/Trucks,74.7,1.0,$ 226.25,167.37,2.8425611413043477
BBDC,Barings BDC Inc. Common Stock,9.8,0.1,0.01031,1039457286.0,United States,,544811,Finance,Diversified Financial Services,73.89,1.0,$ 37.50,27.7,2.826530612244898
CMC,Commercial Metals Company Common Stock,54.0,-0.19,-0.00351,6284942712.0,United States,,638288,Industrials,Steel/Iron Ore,74.19,1.0,$ 206.56,152.56,2.8251851851851852
FRBA,First Bank Common Stock,13.41,0.27,0.02055,317294.0,United States,2013.0,43485,Finance,Major Banks,74.79,0.0,$ 51.25,37.84,2.8217747949291576
CRC,California Resources Corporation Common Stock,52.17,-0.51,-0.00968,3579897627.0,United States,2020.0,1590732,Energy,Oil & Gas Production,72.94,1.0,$ 199.38,147.20999999999998,2.821736630247268
METCB,Ramaco Resources Inc. Class B Common Stock,12.0,0.2116,0.01795,632231940.0,United States,,28102,Energy,Coal Mining,73.61,0.0,$ 45.63,33.63,2.8025
KT,KT Corporation Common Stock,14.32,0.04,0.0028,7333062298.0,South Korea,,1071985,Telecommunications,Telecommunications Equipment,73.5,1.0,$ 54.37,40.05,2.7967877094972065
ESNT,Essent Group Ltd. Common Shares,53.57,0.18,0.00337,5725162825.0,Bermuda,2013.0,558184,Finance,Property-Casualty Insurers,73.63,1.0,$ 203.13,149.56,2.7918611162964346
MOMO,Hello Group Inc. American Depositary Shares,6.59,-0.14,-0.0208,1242120552.0,China,2014.0,1705079,Technology,Computer Software: Prepackaged Software,72.48,0.0,$ 24.93,18.34,2.7830045523520486
BCSF,Bain Capital Specialty Finance Inc. Common Stock,15.71,0.16,0.01029,1014273183.0,United States,2018.0,281777,Finance,Finance/Investors Services,73.63,0.0,$ 59.38,43.67,2.779758115849777
HTBI,HomeTrust Bancshares Inc. Common Stock,26.25,0.25,0.00962,456311809.0,United States,2012.0,40457,Finance,Savings Institutions,73.83,5.0,$ 99.06,72.81,2.773714285714286
HNRG,Hallador Energy Company Common Stock,7.6,0.32,0.04396,251882263.0,United States,,620497,Energy,Coal Mining,72.76,1.0,$ 28.67,21.07,2.7723684210526316
CASH,Pathward Financial Inc. Common Stock,50.84,0.29,0.00574,1295951001.0,United States,1993.0,276175,Finance,Major Banks,73.67,3.5,$ 191.25,140.41,2.761801730920535
CFBK,CF Bankshares Inc. Common Stock,21.85,0.3,0.01392,143228127.0,United States,,1992,Finance,Major Banks,73.21,2.0,$ 81.56,59.71,2.7327231121281463
SD,SandRidge Energy Inc. Common Stock,13.04,0.03,0.00231,483670148.0,United States,2016.0,312193,Energy,Oil & Gas Production,73.1,1.0,$ 48.36,35.32,2.708588957055215
TMHC,Taylor Morrison Home Corporation Common Stock,56.61,1.37,0.0248,6024943652.0,United States,2013.0,810448,Consumer Discretionary,Homebuilding,72.52,3.5,$ 209.94,153.32999999999998,2.7085320614732376
SJT,San Juan Basin Royalty Trust Common Stock,5.14,-0.42,-0.07554,239569211.0,United States,,485765,Energy,Oil & Gas Production,72.16,1.0,$ 19.04,13.899999999999999,2.704280155642023
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,74.03,-0.56,-0.00751,189942636402.0,China,2014.0,12528172,Consumer Discretionary,Catalog/Specialty Distribution,72.68,1.5,$ 274.16,200.13000000000002,2.7033635012832637
MRBK,Meridian Corporation Common Stock,9.775,0.475,0.05108,109262516.0,United States,2017.0,20105,Finance,Major Banks,73.21,0.0,$ 35.94,26.165,2.6767263427109973
IQ,iQIYI Inc. American Depositary Shares,3.69,0.02,0.00545,3314452213.0,China,2018.0,17188393,Consumer Discretionary,Consumer Electronics/Video Chains,71.7,0.0,$ 13.50,9.81,2.658536585365854
GBDC,Golub Capital BDC Inc. Common Stock,15.57,0.08,0.00516,2656020828.0,United States,2010.0,1337481,Finance,Finance: Consumer Services,72.75,1.0,$ 56.88,41.31,2.653179190751445
JILL,J. Jill Inc. Common Stock,24.99,-0.22,-0.00873,264961598.0,United States,2017.0,68281,Consumer Discretionary,Clothing/Shoe/Accessory Stores,72.6,0.0,$ 91.25,66.26,2.651460584233694
BFST,Business First Bancshares Inc. Common Stock,22.45,0.81,0.03743,568976572.0,United States,,76603,Finance,Major Banks,73.22,0.0,$ 81.88,59.42999999999999,2.647216035634744
UMC,United Microelectronics Corporation (NEW) Common Stock,7.68,0.14,0.01857,19207294441.0,Taiwan,,7014978,Technology,Semiconductors,71.92,2.5,$ 27.81,20.13,2.62109375
MFIN,Medallion Financial Corp. Common Stock,7.73,0.18,0.02384,180601641.0,United States,,104669,Finance,Finance: Consumer Services,71.41,1.0,$ 27.95,20.22,2.615782664941785
FAX,abrdn Asia-Pacific Income Fund Inc. Common Stock,2.69,0.01,0.00373,0.0,United States,1986.0,501638,Finance,Investment Managers,71.93,0.0,$ 9.69,7,2.6022304832713754
PXS,Pyxis Tankers Inc. Common Stock,4.34,0.02,0.00463,46655000.0,Greece,,7858,Consumer Discretionary,Marine Transportation,71.79,0.0,$ 15.63,11.290000000000001,2.601382488479263
SLM,SLM Corporation Common Stock,20.83,0.31,0.01511,4589884563.0,United States,,3494661,Finance,Finance: Consumer Services,72.4,3.0,$ 75.00,54.17,2.600576092174748
MOS,Mosaic Company (The) Common Stock,31.16,0.27,0.00874,10023827308.0,United States,,9124878,Industrials,Agricultural Chemicals,71.81,1.0,$ 112.19,81.03,2.6004492939666237
PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,14.13,0.32,0.02317,1224313137.0,United States,2009.0,596364,Real Estate,Real Estate Investment Trusts,71.62,1.0,$ 50.31,36.18,2.5605095541401273
